date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:29:44	114944/114944	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:17%20GMT	https://www.sat.gob.mx/consulta/64576/conoce-las-obligaciones	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/64576/conoce-las-obligaciones.html	(from https://www.sat.gob.mx/empresas)
23:29:44	114420/114420	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:17%20GMT	https://www.sat.gob.mx/consulta/64889/regularizate,-si-tributas-en-el-regimen-general-de-ley	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/64889/regularizate,-si-tributas-en-el-regimen-general-de-ley.html	(from https://www.sat.gob.mx/empresas)
23:29:44	1129531/1129531	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:14%20GMT	https://www.sat.gob.mx/empresas/otros-tramites-y-servicios	C:/My%20Web%20Sites/phis/www.sat.gob.mx/empresas/otros-tramites-y-servicios.html	(from https://www.sat.gob.mx/empresas)
23:29:44	123033/123033	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:18%20GMT	https://www.sat.gob.mx/consulta/64890/aplicaciones-para-cumplir-con-tus-obligaciones-del-regimen-general-de-ley	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/64890/aplicaciones-para-cumplir-con-tus-obligaciones-del-regimen-general-de-ley.html	(from https://www.sat.gob.mx/empresas)
23:29:45	57851/57851	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Aug%202024%2018:58:25%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1461173232726&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/10_Portlet_Consolidaci%C3%B3nF_Informate.jpg;filename_=UTF-8''10_Portlet_Consolidaci%C3%B3nF_Informate0ede.jpg	(from https://www.sat.gob.mx/empresas)
23:29:46	116225/116225	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:23%20GMT	https://www.sat.gob.mx/consulta/30795/consulta-los-proveedores-de-facturas-electronicas	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/30795/consulta-los-proveedores-de-facturas-electronicas.html	(from https://www.sat.gob.mx/empresas)
23:29:47	49796/49796	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2009:33:54%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1461173234709&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/14_Portlet_SocCoop_Informate.jpg;filename_=UTF-8''14_Portlet_SocCoop_Informate0cbf.jpg	(from https://www.sat.gob.mx/empresas)
23:29:47	115778/115778	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:23%20GMT	https://www.sat.gob.mx/consulta/10260/conoce-el-regimen-opcional-para-grupos-de-sociedades	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/10260/conoce-el-regimen-opcional-para-grupos-de-sociedades.html	(from https://www.sat.gob.mx/empresas)
23:29:48	120523/120523	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:24%20GMT	https://www.sat.gob.mx/consulta/02795/solicita-autorizacion-para-pertenecer-al-regimen-de-grupos-de-sociedades	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/02795/solicita-autorizacion-para-pertenecer-al-regimen-de-grupos-de-sociedades.html	(from https://www.sat.gob.mx/empresas)
23:29:48	124690/124690	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:24%20GMT	https://www.sat.gob.mx/consulta/32468/conoce-tus-obligaciones-al-aplicar-el-regimen-opcional-para-grupos-de-sociedades	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/32468/conoce-tus-obligaciones-al-aplicar-el-regimen-opcional-para-grupos-de-sociedades.html	(from https://www.sat.gob.mx/empresas)
23:29:49	116553/116553	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:26%20GMT	https://www.sat.gob.mx/consulta/08326/conoce-que-es-una-sociedad-cooperativa	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/08326/conoce-que-es-una-sociedad-cooperativa.html	(from https://www.sat.gob.mx/empresas)
23:29:50	30615/30615	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Aug%202024%2008:56:53%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1461173238103&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/28_Portlet_SinfinLucro_Aplicaciones.jpg;filename_=UTF-8''28_Portlet_SinfinLucro_Aplicaciones79c4.jpg	(from https://www.sat.gob.mx/empresas)
23:29:50	115736/115736	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:27%20GMT	https://www.sat.gob.mx/consulta/08457/facilidades-y-beneficios-de-las-sociedades-cooperativas	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/08457/facilidades-y-beneficios-de-las-sociedades-cooperativas.html	(from https://www.sat.gob.mx/empresas)
23:29:50	114500/114500	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:26%20GMT	https://www.sat.gob.mx/consulta/08327/inscribete-como-sociedad-cooperativa	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/08327/inscribete-como-sociedad-cooperativa.html	(from https://www.sat.gob.mx/empresas)
23:29:50	125444/125444	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:27%20GMT	https://www.sat.gob.mx/consulta/08606/conoce-tus-obligaciones-fiscales-como-sociedad-cooperativa	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/08606/conoce-tus-obligaciones-fiscales-como-sociedad-cooperativa.html	(from https://www.sat.gob.mx/empresas)
23:29:51	124444/124444	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:28%20GMT	https://www.sat.gob.mx/consulta/07190/personas-morales-con-fines-no-lucrativos	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/07190/personas-morales-con-fines-no-lucrativos.html	(from https://www.sat.gob.mx/empresas)
23:29:51	164/164	---M--	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2005:29:30%20GMT	https://www.sat.gob.mx/(+52)%2055%20627%2022%20728	C:/My%20Web%20Sites/phis/www.sat.gob.mx/(+52)%2055%20627%2022%20728	(from https://www.sat.gob.mx/empresas)
23:29:52	164/164	---M--	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2005:29:30%20GMT	https://www.sat.gob.mx/(+52)%2055%20627%2022%20728	C:/My%20Web%20Sites/phis/www.sat.gob.mx/(+52)%2055%20627%2022%20728	(from https://www.sat.gob.mx/empresas)
23:29:52	124544/124544	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:29%20GMT	https://www.sat.gob.mx/consulta/25263/sociedades-cooperativas-de-consumo	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/25263/sociedades-cooperativas-de-consumo.html	(from https://www.sat.gob.mx/empresas)
23:29:52	123253/123253	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:29%20GMT	https://www.sat.gob.mx/consulta/07191/conoce-tus-obligaciones	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/07191/conoce-tus-obligaciones.html	(from https://www.sat.gob.mx/empresas)
23:29:53	111382/111382	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:29%20GMT	https://www.sat.gob.mx/consulta/21518/como-persona-moral-con-fines-no-lucrativos-debes-calcular-el-isr-anual-de-tus-trabajadores	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/21518/como-persona-moral-con-fines-no-lucrativos-debes-calcular-el-isr-anual-de-tus-trabajadores.html	(from https://www.sat.gob.mx/empresas)
23:29:54	118056/118056	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2012:29:31%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/calendario	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/calendario.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:29:54	87042/87042	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:31%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/contacto	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/contacto.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:29:55	96262/96262	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:30%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/ultimas-noticias	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/ultimas-noticias.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:29:55	289918/289918	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:31%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/normatividad	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/normatividad.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:29:56	66957/66957	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:34%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/iniciar-sesion	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/iniciar-sesion.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:01	420078/420078	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:32%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/consultas-de-orientacion	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/consultas-de-orientacion.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:01	95439/95439	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:33%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/ayuda	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/ayuda.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:01	165894/165894	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2021:58:43%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/adeudos-fiscales	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/adeudos-fiscales.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:01	254220/254220	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:34%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/tramites-del-rfc	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/tramites-del-rfc.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:01	181340/181340	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:35%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/factura-electronica	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/factura-electronica.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:02	209353/209353	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Aug%202024%2018:35:47%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705377200964&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/Portlet-donatarias_960x406-V1.jpg;filename_=UTF-8''Portlet-donatarias_960x406-V172b2.jpg	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:02	1254889/1254889	---MC-	200	added ('OK')	application/pdf	date:Mon,%2026%20Aug%202024%2016:25:32%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376405879&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/PlaMaestro2024%2C0.pdf;filename_=UTF-8''PlaMaestro2024%2C0b089.pdf	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:03	115074/115074	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:40%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/devolucion-de-pagos-indebidos	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/devolucion-de-pagos-indebidos.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:03	140220/140220	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Aug%202024%2016:27:58%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705377363211&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/PORTLET-960X406-Factura-2-VF.jpg;filename_=UTF-8''PORTLET-960X406-Factura-2-VF5024.jpg	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:03	158050/158050	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2001:06:47%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705377360931&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/PORTLET-960X406-N%C3%B3mina.jpg;filename_=UTF-8''PORTLET-960X406-N%C3%B3mina2de7.jpg	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:03	114552/114552	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Aug%202024%2018:28:23%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376408415&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/PortletCITASAT-01%2C0.png;filename_=UTF-8''PortletCITASAT-01%2C0ce73.png	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:03	80205/80205	---MC-	200	added ('OK')	application/pdf	date:Mon,%2026%20Aug%202024%2023:12:37%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705377361912&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/2a_RMRMF2024_primera_versi%C3%B3n_anticipada+-+05072024.pdf;filename_=UTF-8''2a_RMRMF2024_primera_versi%C3%B3n_anticipada+-+050720241db4.pdf	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:04	74870/74870	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:40%20GMT	https://www.sat.gob.mx/consultas/operacion/43671/consulta-las-notificaciones-por-estrados	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consultas/operacion/43671/consulta-las-notificaciones-por-estrados.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:04	2010144/2010144	---MC-	200	added ('OK')	application/zip	date:Mon,%2026%20Aug%202024%2018:55:30%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705377342364&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/1a_RMRMF_2024_Anexos.zip;filename_=UTF-8''1a_RMRMF_2024_Anexos7dd4.zip	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:04	674385/674385	---MC-	200	added ('OK')	application/zip	date:Mon,%2026%20Aug%202024%2019:15:32%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705377343139&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/1raRMRGCE+2024.zip;filename_=UTF-8''1raRMRGCE+20247847.zip	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:06	40906/40906	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Aug%202024%2021:03:12%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376409985&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/PORTLET-BT%2C0.png;filename_=UTF-8''PORTLET-BT%2C0d41e.png	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:07	42600/42600	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Aug%202024%2014:59:22%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376409819&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/02_Portlet_NC_Informate%2C0.jpg;filename_=UTF-8''02_Portlet_NC_Informate%2C00d27.jpg	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:11	783485/783485	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2012:29:40%20GMT	https://www.sat.gob.mx/nuevos-contribuyentes/otros-tramites-y-servicios	C:/My%20Web%20Sites/phis/www.sat.gob.mx/nuevos-contribuyentes/otros-tramites-y-servicios.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:11	100161/100161	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:46%20GMT	https://www.sat.gob.mx/consulta/50308/solicita-orientacion-fiscal-via-telefonica	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/50308/solicita-orientacion-fiscal-via-telefonica.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:13	75090/75090	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:50%20GMT	https://www.sat.gob.mx/aplicacion/operacion/32846/presenta-tu-aclaracion-como-contribuyente	C:/My%20Web%20Sites/phis/www.sat.gob.mx/aplicacion/operacion/32846/presenta-tu-aclaracion-como-contribuyente.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:13	25470690/25470690	---MC-	200	added ('OK')	application/zip	date:Mon,%2026%20Aug%202024%2022:40:22%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376405348&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/RGCE+2024%2C0.zip;filename_=UTF-8''RGCE+2024%2C05793.zip	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:13	75540/75540	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:50%20GMT	https://www.sat.gob.mx/aplicacion/operacion/66287/consulta-de-orientacion-fiscal-al-contribuyente	C:/My%20Web%20Sites/phis/www.sat.gob.mx/aplicacion/operacion/66287/consulta-de-orientacion-fiscal-al-contribuyente.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:13	39970/39970	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2003:00:50%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376409392&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/03_Portlet_NC_Declaraci%C3%B3n%2C0.jpg;filename_=UTF-8''03_Portlet_NC_Declaraci%C3%B3n%2C09803.jpg	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:14	29045949/29045949	---MC-	200	added ('OK')	application/zip	date:Mon,%2026%20Aug%202024%2019:30:19%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376405343&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/RMF2024+y+anexos-29122023%2C0.zip;filename_=UTF-8''RMF2024+y+anexos-29122023%2C0511f.zip	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:14	38523/38523	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2019:23:22%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376408150&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/04_Portlet_NC_Aplicaciones%2C0.jpg;filename_=UTF-8''04_Portlet_NC_Aplicaciones%2C0205f.jpg	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:15	112330/112330	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:52%20GMT	https://www.sat.gob.mx/consulta/09789/lo-que-debes-saber-como-emprendedor-	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/09789/lo-que-debes-saber-como-emprendedor-.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:15	115720/115720	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:52%20GMT	https://www.sat.gob.mx/consulta/09788/emprendedor,-conoce-los-regimenes-fiscales-de-las-personas-fisicas	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/09788/emprendedor,-conoce-los-regimenes-fiscales-de-las-personas-fisicas.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:15	40962/40962	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2009:24:15%20GMT	https://www.sat.gob.mx/cs/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1705376408174&ssbinary=true	C:/My%20Web%20Sites/phis/www.sat.gob.mx/cs/05_Portlet_NC_Obligaciones%2C0.jpg;filename_=UTF-8''05_Portlet_NC_Obligaciones%2C0f582.jpg	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:16	115453/115453	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:52%20GMT	https://www.sat.gob.mx/consulta/36252/inscribete-en-el-rfc-como-persona-asalariada	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/36252/inscribete-en-el-rfc-como-persona-asalariada.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:16	115362/115362	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:53%20GMT	https://www.sat.gob.mx/consulta/36193/inscribete-en-el-rfc-como-persona-fisica-con-servicios-profesionales-(honorarios)	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/36193/inscribete-en-el-rfc-como-persona-fisica-con-servicios-profesionales-(honorarios).html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:16	164/164	---M--	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2005:29:55%20GMT	https://www.sat.gob.mx/(+52)%2055%20627%2022%20728	C:/My%20Web%20Sites/phis/www.sat.gob.mx/(+52)%2055%20627%2022%20728	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:16	164/164	---M--	302	error ('Found')	text/html	date:Tue,%2027%20Aug%202024%2005:29:55%20GMT	https://www.sat.gob.mx/(+52)%2055%20627%2022%20728	C:/My%20Web%20Sites/phis/www.sat.gob.mx/(+52)%2055%20627%2022%20728	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:19	118427/118427	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2012:29:54%20GMT	https://www.sat.gob.mx/consulta/09381/consulta-los-documentos-que-son-aceptados-como-identificacion-oficial	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/09381/consulta-los-documentos-que-son-aceptados-como-identificacion-oficial.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:20	123056/123056	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2012:29:54%20GMT	https://www.sat.gob.mx/consulta/09382/consulta-los-documentos-aceptados-como-comprobantes-de-domicilio	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/09382/consulta-los-documentos-aceptados-como-comprobantes-de-domicilio.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:20	100571/100571	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:55%20GMT	https://www.sat.gob.mx/residentes-en-el-extranjero/ultimas-noticias	C:/My%20Web%20Sites/phis/www.sat.gob.mx/residentes-en-el-extranjero/ultimas-noticias.html	(from https://www.sat.gob.mx/residentes-en-el-extranjero)
23:30:20	124053/124053	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:55%20GMT	https://www.sat.gob.mx/consulta/09380/consulta-los-poderes-notariales-aceptados-en-la-presentacion-de-tramites-fiscales	C:/My%20Web%20Sites/phis/www.sat.gob.mx/consulta/09380/consulta-los-poderes-notariales-aceptados-en-la-presentacion-de-tramites-fiscales.html	(from https://www.sat.gob.mx/nuevos-contribuyentes)
23:30:21	122739/122739	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:58%20GMT	https://www.sat.gob.mx/residentes-en-el-extranjero/calendario	C:/My%20Web%20Sites/phis/www.sat.gob.mx/residentes-en-el-extranjero/calendario.html	(from https://www.sat.gob.mx/residentes-en-el-extranjero)
23:30:22	91725/91725	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:59%20GMT	https://www.sat.gob.mx/residentes-en-el-extranjero/contacto	C:/My%20Web%20Sites/phis/www.sat.gob.mx/residentes-en-el-extranjero/contacto.html	(from https://www.sat.gob.mx/residentes-en-el-extranjero)
23:30:23	71634/71634	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:30:00%20GMT	https://www.sat.gob.mx/residentes-en-el-extranjero/iniciar-sesion	C:/My%20Web%20Sites/phis/www.sat.gob.mx/residentes-en-el-extranjero/iniciar-sesion.html	(from https://www.sat.gob.mx/residentes-en-el-extranjero)
23:30:29	100116/100116	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:30:00%20GMT	https://www.sat.gob.mx/residentes-en-el-extranjero/ayuda	C:/My%20Web%20Sites/phis/www.sat.gob.mx/residentes-en-el-extranjero/ayuda.html	(from https://www.sat.gob.mx/residentes-en-el-extranjero)
23:30:29	240216/240216	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:30:02%20GMT	https://www.sat.gob.mx/residentes-en-el-extranjero/declaraciones	C:/My%20Web%20Sites/phis/www.sat.gob.mx/residentes-en-el-extranjero/declaraciones.html	(from https://www.sat.gob.mx/residentes-en-el-extranjero)
23:30:29	421405/421405	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:59%20GMT	https://www.sat.gob.mx/residentes-en-el-extranjero/consultas-de-orientacion	C:/My%20Web%20Sites/phis/www.sat.gob.mx/residentes-en-el-extranjero/consultas-de-orientacion.html	(from https://www.sat.gob.mx/residentes-en-el-extranjero)
23:30:30	294216/294216	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Aug%202024%2005:29:59%20GMT	https://www.sat.gob.mx/residentes-en-el-extranjero/normatividad	C:/My%20Web%20Sites/phis/www.sat.gob.mx/residentes-en-el-extranjero/normatividad.html	(from https://www.sat.gob.mx/residentes-en-el-extranjero)
